1509974808.84276; 105.61638;  19.58497
1509974808.87611; 106.21626;  21.02941
1509974808.90946; 106.59118;  20.51961
1509974808.94281; 106.29124;  18.99020
1509974808.97616; 107.71596;  19.33007
1509974809.00951; 107.19106;  18.99020
1509974809.04287; 107.86593;  20.85948
1509974809.07622; 107.79094;  20.26471
1509974809.10957; 108.69076;  19.66993
1509974809.14292; 108.76575;  20.26471
1509974809.17627; 108.61578;  18.99020
1509974809.20963; 109.36563;  19.66993
1509974809.24298; 109.66557;  19.92484
1509974809.27633; 110.34043;  19.24510
1509974809.30968; 109.96551;  19.66993
1509974809.34303; 110.34043;  18.73529
1509974809.37639; 110.56539;  18.31046
1509974809.40974; 110.34043;  18.90523
1509974809.44309; 111.09028;  18.90523
1509974809.47644; 111.09028;  19.24510
1509974809.50979; 111.54019;  18.56536
1509974809.54315; 111.99010;  18.73529
1509974809.57650; 111.99010;  18.39542
1509974809.60985; 112.51500;  18.31046
1509974809.64320; 112.21506;  17.71569
1509974809.67655; 113.11488;  18.14052
1509974809.70991; 113.18986;  18.39542
1509974809.74326; 113.41482;  16.78105
1509974809.77661; 113.86473;  17.80065
1509974809.80996; 114.83953;  16.35621
1509974809.84331; 114.61458;  16.01634
1509974809.87667; 114.91452;  15.76144
1509974809.91002; 114.46461;  16.35621
1509974809.94337; 114.76455;  16.52614
1509974809.97672; 115.81434;  14.57190
1509974810.01007; 116.33923;  16.01634
1509974810.04343; 116.48920;  15.08170
1509974810.07678; 116.03929;  15.16667
1509974810.11013; 116.33923;  15.08170
1509974810.14348; 116.56419;  15.08170
1509974810.17683; 116.71416;  14.82680
1509974810.21019; 117.31404;  15.33660
1509974810.24354; 117.08908;  14.91176
1509974810.27689; 117.68896;  14.14706
1509974810.31024; 118.21386;  12.87255
1509974810.34359; 117.83893;  12.95752
1509974810.37695; 118.28884;  12.95752
1509974810.41030; 119.56359;  14.23203
1509974810.44365; 119.78854;  12.27778
1509974810.47700; 119.18866;  13.12745
1509974810.51035; 120.01350;  13.04248
1509974810.54371; 121.43821;  12.10784
1509974810.57706; 121.51320;  11.59804
1509974810.61041; 121.88812;  10.74837
1509974810.64376; 123.08788;  11.76797
1509974810.67711; 123.38782;  11.42810
1509974810.71047; 123.98770;  12.02288
1509974810.74382; 124.21266;  13.04248
1509974810.77717; 125.41242;  10.74837
1509974810.81052; 124.66257;  12.53268
1509974810.84387; 125.86233;  12.27778
1509974810.87723; 125.41242;  12.36275
1509974810.91058; 126.53719;  12.44771
1509974810.94393; 127.81194;  12.70261
1509974810.97728; 126.23725;  13.21242
1509974811.01063; 126.61218;  14.14706
1509974811.04399; 127.88692;  12.44771
1509974811.07734; 126.98710;  13.63725
1509974811.11069; 128.56179;  14.23203
1509974811.14404; 128.86173;  14.57190
1509974811.17739; 129.16167;  14.91176
1509974811.21075; 128.93671;  15.67647
1509974811.24410; 130.51140;  15.25163
1509974811.27745; 129.53659;  15.76144
1509974811.31080; 129.23665;  16.18627
1509974811.34415; 130.13647;  16.35621
1509974811.37751; 130.21146;  16.61111
1509974811.41086; 130.58638;  16.52614
1509974811.44421; 131.03629;  17.80065
1509974811.47756; 131.33623;  17.97059
1509974811.51091; 131.93611;  17.88562
1509974811.54427; 132.23605;  18.05556
1509974811.57762; 132.31104;  17.88562
1509974811.61097; 132.53599;  18.99020
1509974811.64432; 131.71116;  17.97059
1509974811.67767; 132.83593;  20.09477
1509974811.71103; 132.46101;  19.58497
1509974811.74438; 133.28584;  20.94444
1509974811.77773; 134.11068;  20.85948
1509974811.81108; 134.26065;  20.85948
1509974811.84443; 134.33563;  20.77451
1509974811.87779; 134.48560;  22.13399
1509974811.91114; 133.81074;  23.06863
1509974811.94449; 134.86053;  22.55882
1509974811.97784; 135.08548;  23.66340
1509974812.01119; 135.01050;  22.89869
1509974812.04455; 135.08548;  23.49346
1509974812.07790; 135.08548;  23.15359
1509974812.11125; 135.08548;  24.17320
1509974812.14460; 135.08548;  23.83333
1509974812.17795; 135.16047;  24.51307
1509974812.21131; 135.08548;  24.34314
1509974812.24466; 135.16047;  24.59804
1509974812.27801; 131.26125;  22.38889
1509974812.31136; 131.86113;  26.63725
1509974812.34471; 131.78614;  20.43464
1509974812.37807; 132.91092;  24.00327
1509974812.41142; 131.18626;  26.12745
1509974812.44477; 132.83593;  25.19281
1509974812.51147; 132.76095;  29.44118
